X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119
0,0,0,0,1.1231883931145281,1.3085482046479582,1.4608080498361327,1.509354667142507,1.5512812911798306,1.5424546334877625,2.0301274709745245,2.365540463273112,2.4604270334628437,2.654613502688342,2.55972693249861,2.462633697885861,2.493526999808099,2.670060153649461,2.6082735498049843,2.4802870132699972,2.2530005776992437,2.1492873498174436,2.1272207055872734,1.9639275382840138,1.880074290209367,2.0190941488594394,1.7410544315592944,1.4497747277210475,1.40343477483769,1.1673216815748686,1.2820682315717538,1.3306148488781284,1.202628312343141,1.09229509119229,0.8981086219667919,0.7899820652389578,0.904728615235843,1.001821849848592,0.7635020921627536,0.6046222537055279,0.6906821662031918,0.6068289181285449,0.708335481587328,0.9532752325422175,1.1562883594597835,1.498321345027422,1.6417545325235285,1.4784613652202687,1.5601079488718987,1.1915949902280558,0.8297020248532642,0.3795424825577916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.1143617354224602,1.2423482719574475,1.3857814594535538,1.2798615671487368,1.3615081508003666,1.6549945190616306,2.1272207055872734,2.405260422887418,2.5840002411517973,2.6259268651891206,2.5354536238454224,2.3500938123119925,2.3346471613508735,2.4957336642311163,2.2419672555841585,2.0499874507816775,1.9639275382840138,2.0367474642435757,2.294927201736567,2.1272207055872734,1.9639275382840138,2.177973987316665,2.173560658470631,1.8668343036712647,1.5336279757956943,1.2401416075344305,1.582174593102069,1.511561331565524,1.2577949229185665,1.1474617017677153,0.8517686690834344,0.710542146010345,0.7546754344706854,0.8561819979294685,0.6531688710119025,0.5560756363991535,0.6862688373571577,0.7304021258174982,0.8870752998517067,1.200421647920124,1.4431547344519964,1.399021445991656,1.3681281440694177,1.2953082181098559,1.202628312343141,0.8848686354286898,0.7370221190865492,0.48104904601657467,0.02426951045205101,0.09708943641161275,-0.17874361646551506,-0.49870995780298333,-0.5009166222260003,-0.46340332703471093,-0.4766433135728131,-0.3994100587672173,-0.1434369856972427,0.20742265756246386,0.49870236140071084,0.5935889315904428,0.315549214290298,0.13460273160290212,0.4391224219792512,0.7701220854318046,0.7833620719699067,0.8142553738921451,1.008441843117643,1.1871816613820219,1.2600015873415835,0.8583886623524855,0.904728615235843,1.288688224840805,0.9422419104271323,0.8583886623524855,0.8010153873540429,0.7701220854318046,0.5693156229372556,0.4567757373633874,0.3552691739046044,0.21624931525453198,0.25596927486883836,0.1610827046791064,0.14563605371798724,0.3861624758268427,0.6222755690896641,0.9290019238890302,1.09229509119229,1.1253950575375453,1.3239948556090773,1.2313149498423623,1.0746417758081537,0.9598952258112685,0.8914886286977408,0.9290019238890302,0.9356219171580813,0.7767420787008557,1.001821849848592,0.9665152190803196,0.8164620383151621,0.909141944081877,1.0658151181160855,0.9576885613882515,0.6686155219730215,0.6399288844738003,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.0856750979232388,1.1408417084986644,1.2423482719574475,1.290894889263822,1.3151681979170091,1.6329278748314604,2.0919140748190013,2.18900730943175,2.3214071748127716,2.473667020000946,2.5155936440382693,2.255207242122261,2.1161873834721883,2.016887484436422,1.8271143440569584,1.886694283478418,1.895520941170486,1.9617208738609968,2.1956273027008013,2.1581140075095115,2.1338406988563245,2.2993405305826013,2.5222136373073205,2.208867289238903,1.8778676257863498,1.7101611296370562,1.9573075450149626,1.7719477334815328,1.5358346402187113,1.407848103683724,1.103328413307375,0.9400352460041154,0.8274953604302472,0.80322205177706,0.8208753671611961,0.8208753671611961,0.909141944081877,0.9687218835033367,1.004028514271609,1.2555882584955496,1.5248013181036262,1.4144680969527752,1.1562883594597835,0.9665152190803196,0.8385286825453323,0.6465488777428513,0.4258824354411491,0.22286930852358303,0.01544285275998292,0.01544285275998292,-0.15447030781232782,-0.273630186655247,-0.26039020011714487,-0.13019699915914057,-0.017657113585272416,-0.07944371742974905,-0.03972375781544264,0.21845597967754898,0.317755878713315,0.36850916044270654,0.31334254986728094,0.2383159594847022,0.5759356162063066,0.8297020248532642,0.7480554412016344,0.7281954613944812,0.9179686017739451,0.9775485411954047,0.7237821325484471,0.322169207559349,0.6200689046666471,1.0503684671549665,0.9245885950429962,0.7767420787008557,0.7039221527412939,0.6244822335126812,0.46118906620942146,0.36409583159667247,0.2316959662156511,0.17652935564022557,0.2008026642934128,0.2692092614069405,0.30451589217521285,0.39719579794192783,0.47884238159355763,0.7921887296619748,0.8981086219667919,0.9113486085048941,1.0702284469621197,0.9554818969652344,0.8363220181223153,0.7767420787008557,0.6928888306262089,0.8760419777366217,0.8297020248532642,0.6222755690896641,0.7635020921627536,0.6509622065888854,0.6355155556277662,0.8142553738921451,0.8274953604302472,0.7370221190865492,0.5406289854380343,0.5075290190927789,0.4722223883245066,0.5913822671674258,0.7039221527412939,0.6399288844738003,0.4435357508252853,0.4236757710181321,0.5450423142840684,0.6774421796650897,0.6377222200507833,0.5582823008221705,0.5693156229372556
0,0,0,0,0.9885818633104898,1.0260951585017792,1.1386350440756474,1.2644149161876177,1.2269016209963282,1.4541880565670815,1.794014377711703,1.9705475315530647,2.1161873834721883,2.286100544044499,2.387607107503282,2.162527336355546,2.010267491167371,1.897727605593503,1.8182876863648902,1.9418608940538435,2.0544007796277115,2.16694066520158,2.277273886352431,2.3500938123119925,2.380987114234231,2.3765737853881967,2.4383603892326735,2.069847430588831,1.8271143440569584,1.7763610623275667,1.9617208738609968,2.0190941488594394,1.9815808536681498,1.8293210084799754,1.5424546334877625,1.3637148152233836,1.1253950575375453,1.0305084873478132,1.2269016209963282,1.0900884267692728,1.0283018229247962,1.0790551046541879,1.09229509119229,0.9863751988874728,1.1893883258050388,1.40343477483769,1.2688282450336517,0.8605953267755025,0.7326087902405152,0.6288955623587151,0.2096293219854809,0.08384944987351062,-0.05296374435354478,-0.10592369050595332,-0.03310376454639157,0.0816427854504936,0.20742265756246386,0.322169207559349,0.47884238159355763,0.36409583159667247,0.21845597967754898,0.31334254986728094,0.30010256332917884,0.414849113326064,0.5538689719761364,0.6884755017801748,0.7657087565857705,0.7480554412016344,0.6509622065888854,0.5891756027444087,0.6752355152420726,0.6002089248594938,0.518562341207864,0.5803489450523407,0.7215754681254302,0.915761937350928,0.9775485411954047,0.7304021258174982,0.48987570370864275,0.39719579794192783,0.30010256332917884,0.15225604698703832,-0.02869043570035753,-0.041930422238459664,0.1323960671798851,0.3883691402498597,0.49870236140071084,0.42146910659511505,0.4280890998641661,0.812048709469128,0.8495620046604174,0.8142553738921451,0.8054287162000769,0.6399288844738003,0.5340089921689832,0.3905758046728767,0.28024258352202563,0.6068289181285449,0.6840621729341407,0.6046222537055279,0.5803489450523407,0.5362156565920002,0.47884238159355763,0.47884238159355763,0.41705577774908104,0.6752355152420726,0.6995088238952599,0.6333088912047492,0.6068289181285449,0.5649022940912215,0.6244822335126812,0.7171621392793961,0.8054287162000769,0.9113486085048941,1.0437484738859153,1.1496683661907325,1.105535077730392,0.8054287162000769,0.5406289854380343
0,0,0,0,0.9929951921565239,1.0525751315779834,1.109948406576426,1.1871816613820219,1.2577949229185665,1.595414579640171,1.7675344046354988,1.8690409680942819,2.087500745972967,2.100740732511069,2.1691473296245967,2.2199006113539883,2.2000406315468353,2.1206007123182222,2.0411607930896096,2.047780786358661,2.1470806853944264,2.4648403623088777,2.47808034884698,2.3346471613508735,2.4913203353850824,2.202247295969852,1.9264142430927245,1.8359410017490265,1.8668343036712647,1.7851877200196349,1.8028410354037712,1.9683408671300477,1.990407511360218,1.9484808873228947,1.880074290209367,1.8447676594410944,1.6969211430989541,1.317374862340026,1.1474617017677153,1.213661634458226,1.2070416411891751,1.2445549363804644,1.3284081844551112,1.2246949565733112,1.2931015536868389,1.3570948219543326,1.2820682315717538,0.8782486421596387,0.7723287498548216,0.5582823008221705,0.19859599987039578,0.20300932871642982,-0.004417127047170282,-0.0551704087765618,0.13680939602591916,0.09046944314256168,0.34423585178951926,0.5406289854380343,0.6950954950492259,0.8539753335064515,0.4589824017864044,0.23610929506168515,0.3751291537117576,0.615655575820613,0.8539753335064515,0.9113486085048941,0.710542146010345,0.511942347938813,0.38174914698080864,0.40160912678796185,0.5715222873602726,0.6774421796650897,0.6443422133198343,0.6642021931269875,0.712748810433362,0.7017154883182769,0.6619955287039705,0.5516623075531194,0.36409583159667247,0.3464425162125363,0.1699093623711745,-0.10813035492897034,-0.15888363665836186,0.079436121027476575,0.33320252967443414,0.5406289854380343,0.6619955287039705,0.5229756700538981,0.419262442172098,0.5869689383213917,0.6399288844738003,0.6443422133198343,0.6002089248594938,0.4567757373633874,0.30010256332917884,0.13018940275686808,0.06398947006635741,0.2868625767910767,0.39719579794192783,0.4722223883245066,0.5472489787070853,0.6046222537055279,0.37292248928874056,0.14784271814100428,0.13018940275686808,0.5759356162063066,0.8561819979294685,0.8936952931207579,0.7833620719699067,0.5053223546697619,0.518562341207864,0.7701220854318046,1.1165683998454772,1.3306148488781284,1.401228110414673,1.3857814594535538,1.198214983497107,0.812048709469128,0.4633957306324385
0,0,0,0,0.8959019575437749,1.0415418094628983,1.0790551046541879,1.1430483729216814,1.3107548690709752,1.6616145123306816,1.703541136368005,1.882280954632384,2.2441739200071757,2.1228073767412394,2.1470806853944264,2.2375539267381246,2.3103738526976865,2.3346471613508735,2.305960523851652,2.2574139065452776,2.354507141158027,2.7252267642248866,2.5178003084612866,2.1581140075095115,2.2199006113539883,1.9286209075157414,2.0411607930896096,2.1691473296245967,2.125014041164256,2.010267491167371,1.992614175783235,2.0433674575126264,2.0411607930896096,2.069847430588831,2.155907343086495,2.316993845966737,2.5244203017303373,1.9197942498236733,1.591001250794137,1.6152745594473241,1.5203879892575922,1.5446612979107794,1.4343280767599285,1.2357282786883963,1.1893883258050388,1.0636084536930686,0.8936952931207579,0.6774421796650897,0.5649022940912215,0.2780359190990086,0.15666937583307236,0.3773358181347746,0.2890692412140937,0.079436121027476575,0.022062846029033988,0.030889503721102076,0.3707158248657235,0.3751291537117576,0.3354091940974512,0.5825556094753577,0.14563605371798724,0.15225604698703832,0.4678090594784725,0.708335481587328,0.9444485748501493,0.8782486421596387,0.5671089585142386,0.26479593256090644,0.01764951718299994,0.18535601333229365,0.5737289517832896,0.6950954950492259,0.6355155556277662,0.5450423142840684,0.5163556767848471,0.4369157575562342,0.4060224556339959,0.3707158248657235,0.29348257006012773,0.35306250948158735,0.19859599987039578,-0.09268370396785118,-0.25597687127111085,0.04192282583618719,0.35306250948158735,0.5229756700538981,0.4722223883245066,0.36850916044270654,0.39719579794192783,0.4457424152483023,0.414849113326064,0.3265825364053831,0.19418267102436174,0.08826277871954466,0.02426951045205101,-0.10813035492897034,-3.7982011362372927e-6,0.1897693421783277,0.25155594602280434,0.2868625767910767,0.5031156902467449,0.6664088575500046,0.4236757710181321,0.29348257006012773,0.27141592582995755,0.4876690392856257,0.8230820315842131,0.9554818969652344,0.8010153873540429,0.5472489787070853,0.7966020585080089,0.9378285815810983,1.1562883594597835,1.3548881575313156,1.2577949229185665,1.1562883594597835,0.9621018902342856,0.6597888642809535,0.46560239505545553
0,0,0,0,0.8341153536992982,0.9201752661969621,0.9929951921565239,1.1408417084986644,1.3570948219543326,1.6417545325235285,1.690301149829903,1.9440675584768605,2.2375539267381246,2.202247295969852,2.1537006786634776,2.2110739536619204,2.2176939469309715,2.186800645008733,2.482493677693014,2.4295337315406056,2.3412671546199246,2.570760254613695,2.5442802815374908,2.5200069728843033,2.566346925767661,2.259620570968295,2.4361537248096568,2.6281335296121373,2.4185004094255205,2.2176939469309715,2.3280271680818223,2.301547195005618,2.186800645008733,2.2728605575063967,2.4802870132699972,2.5376602882684396,2.473667020000946,2.089707410395984,2.180180651739682,2.08529408154995,1.4894946873353538,1.5270079825266434,1.3659214796464008,1.0768484402311707,0.8583886623524855,0.6619955287039705,0.5869689383213917,0.5781422806293236,0.5031156902467449,0.0728161277584255,-0.0353104289694086,0.11915608064178297,0.17432269121720853,0.008822859490931853,-0.07282372416069798,0.046336154682221235,0.3795424825577916,0.33982252294348525,0.2493492815997873,0.27582925467599156,-0.026483771277340508,0.19418267102436174,0.3861624758268427,0.419262442172098,0.6288955623587151,0.5340089921689832,0.38174914698080864,0.16549603352514045,-0.20081026069568528,-0.05958373762259584,0.34202918736650223,0.5957955960134599,0.613448911397596,0.4633957306324385,0.46560239505545553,0.5803489450523407,0.38174914698080864,0.24714261717677027,0.17211602679419152,0.07502279218144253,-0.07944371742974905,-0.20081026069568528,-0.2912835020393832,-0.17874361646551506,-0.041930422238459664,0.1809426844862596,0.27582925467599156,0.1699093623711745,0.2890692412140937,0.38174914698080864,0.3574758383276214,0.27141592582995755,0.030889503721102076,-0.09709703281388522,-0.1655036299274129,-0.4082367164592854,-0.21846357607982148,-0.017657113585272416,0.05074948352825528,0.18535601333229365,0.45015574409433634,0.5715222873602726,0.37292248928874056,0.32437587198236606,0.31996254313633204,0.34864918063555334,0.46560239505545553,0.5428356498610513,0.4545690729403704,0.4545690729403704,0.8208753671611961,0.8385286825453323,0.7546754344706854,0.6509622065888854,0.5803489450523407,0.6686155219730215,0.613448911397596,0.5031156902467449,0.5649022940912215
0,0,0,0,0.8628019911985195,0.8230820315842131,0.8738353133136046,1.006235178694626,1.29972154695589,1.6174812238703413,1.9131742565546221,2.1470806853944264,2.294927201736567,2.305960523851652,2.1956273027008013,2.279480550775448,2.2199006113539883,2.162527336355546,2.55972693249861,2.378780449811214,2.0367474642435757,1.9396542296308266,2.5376602882684396,2.809080012299533,2.873073280567027,2.705366784417733,2.473667020000946,2.590620234420848,2.674473482495495,2.577380247882746,2.5884135699978312,2.4251204026945716,2.3147871815437204,2.365540463273112,2.290513872890533,2.184593980585716,2.0257141421284905,1.902140934439537,2.0499874507816775,1.9308275719387584,1.496114680604405,1.3262015200320942,1.109948406576426,0.8495620046604174,0.5759356162063066,0.47884238159355763,0.3376158585204682,0.41264244890304697,0.4920823681316598,0.1699093623711745,0.09488277198859572,0.039716161413170165,-0.03972375781544264,-0.17433028761948102,-0.12357700589008949,-0.09047703954483416,0.022062846029033988,0.27582925467599156,0.22286930852358303,0.2008026642934128,0.24493595275375327,0.3574758383276214,0.27362259025297453,0.31996254313633204,0.5053223546697619,0.20521599313944686,0.25596927486883836,0.2383159594847022,-0.16771029435042994,-0.16771029435042994,0.13460273160290212,0.5229756700538981,0.7966020585080089,0.6443422133198343,0.5649022940912215,0.6333088912047492,0.4347090931332172,0.16770269794815748,0.09929610083462978,0.10812275852669787,-0.03310376454639157,-0.09709703281388522,-0.22287690492585552,-0.3023168241544683,-0.31335014626955343,-0.08827037512181714,0.046336154682221235,-0.024277106854323483,0.00661619506791483,0.06840279891239145,0.11694941621876595,0.0816427854504936,-0.18536360973456611,-0.172123623196464,-0.15888363665836186,-0.33321012607670664,-0.37734341453704706,-0.20963691838775336,-0.046343751084493706,0.20742265756246386,0.3663024960196895,0.33320252967443414,0.24493595275375327,0.27362259025297453,0.24052262390771922,0.16328936910212344,0.17211602679419152,0.3949891335189108,0.34864918063555334,0.3949891335189108,0.5384223210150172,0.5053223546697619,0.5538689719761364,0.4347090931332172,0.2890692412140937,0.3596825027506384,0.3751291537117576,0.4567757373633874,0.615655575820613
0,0,0,0,0.9775485411954047,0.8804553065826557,0.8407353469683493,0.8650086556215366,1.2357282786883963,1.597621244063188,1.9153809209776393,2.286100544044499,2.385400443080265,2.4030537584644014,2.400847094041384,2.4449803825017247,2.1426673565483925,2.089707410395984,2.4229137382715544,2.2574139065452776,2.109567390203137,2.173560658470631,2.654613502688342,2.9260332267194356,2.976786508448827,2.8951399247971974,2.775980045954278,2.9723731796027932,2.9149999046043504,2.7450867440320397,2.482493677693014,2.001440833475303,2.016887484436422,2.281687215198465,2.255207242122261,1.8624209748252307,1.8006343709807542,1.8535943171331626,1.7763610623275667,1.7542944180973967,1.4365347411829454,1.0216818296557453,0.6995088238952599,0.7017154883182769,0.6818555085111238,0.5406289854380343,0.17873602006324257,0.11915608064178297,0.04854281910523826,-0.11033701935198736,0.019856181606016966,-0.050757079930527756,-0.24494354915602573,-0.45457666934264285,-0.3618967635759279,-0.3023168241544683,-0.15667697223534482,0.22286930852358303,0.2581759392918554,0.35306250948158735,0.4567757373633874,0.414849113326064,0.24052262390771922,0.3839558114038257,0.6973021594722428,0.44132908640226826,0.20742265756246386,0.15887604025608937,0.022062846029033988,-0.048550415507510734,0.11474275179574893,0.32878920082840013,0.520769005630881,0.5913822671674258,0.520769005630881,0.4920823681316598,0.5273889988999322,0.43029576428718314,0.2978958989061618,0.19197600660134473,0.11032942294971489,0.15446271141005533,-0.19860359627266827,-0.33762345492274065,-0.20081026069568528,-0.24935687800205977,-0.14123032127422566,-0.10151036165991927,-0.1147503481980214,-0.05737707319957882,-0.02869043570035753,-0.15447030781232782,-0.48326330684186414,-0.38617007222911515,-0.050757079930527756,-0.02869043570035753,-0.40382338761325137,-0.22729023377188956,-0.09047703954483416,0.01544285275998292,0.1412227248719532,0.09046944314256168,0.09708943641161275,0.1323960671798851,-0.03751709339242562,-0.09268370396785118,0.011029523913948874,0.2493492815997873,0.31996254313633204,0.4369157575562342,0.4369157575562342,0.419262442172098,0.6244822335126812,0.5384223210150172,0.3839558114038257,0.36409583159667247,0.2493492815997873,0.24272928833073623,0.44132908640226826
0,0,0,0,0.9179686017739451,0.8738353133136046,0.8870752998517067,1.008441843117643,1.40343477483769,1.6836811565608518,1.992614175783235,2.394227100772333,2.4493937113477586,2.4118804161564693,2.389813771926299,2.4074670873104353,2.083087417126933,2.089707410395984,2.27065389308338,2.3412671546199246,2.372160456542163,2.4295337315406056,2.66344016038041,2.9149999046043504,2.8995532536432314,2.8333533209527206,2.7914266969153974,2.943686542103572,2.8377666497987546,2.575173583459729,2.27065389308338,1.7631210757894646,1.89993427001652,2.2684472286603627,2.4493937113477586,1.8249076796339414,1.705747800791022,1.602034572909222,1.4122614325297582,1.5601079488718987,1.3306148488781284,1.0856750979232388,1.0283018229247962,0.8738353133136046,0.8429420113913664,0.6465488777428513,0.25155594602280434,0.2493492815997873,0.04192282583618719,-0.0948903683908682,0.03530283256713612,-0.07723705300673202,-0.14123032127422566,-0.269216857809213,-0.3905834010751492,-0.31335014626955343,-0.172123623196464,0.09488277198859572,0.33320252967443414,0.3707158248657235,0.4567757373633874,0.4280890998641661,0.24272928833073623,0.079436121027476575,0.23610929506168515,0.3861624758268427,0.11253608737273191,0.13460273160290212,0.29568923448314477,0.32437587198236606,0.15887604025608937,0.24052262390771922,0.322169207559349,0.3994024623649448,0.37292248928874056,0.29568923448314477,0.28024258352202563,0.3265825364053831,0.22507597294660006,0.05074948352825528,-0.050757079930527756,0.046336154682221235,-0.013243784739238372,-0.12357700589008949,-0.11695701262103843,-0.3883767366521322,-0.27583685107826406,-0.24935687800205977,-0.3111434818465364,-0.3111434818465364,-0.1147503481980214,-0.2537702068480938,-0.5053299510720344,-0.44575001165057476,-0.06179040204561287,0.03750949699015314,-0.269216857809213,-0.18757027415758315,-0.2912835020393832,-0.26701019338619597,-0.1147503481980214,-0.08165038185276607,-0.06620373089164691,-0.06179040204561287,-0.14123032127422566,-0.15005697896629377,-0.024277106854323483,0.11474275179574893,0.19418267102436174,0.4479490796713193,0.22507597294660006,0.17211602679419152,0.5494556431301023,0.6730288508190556,0.41043578448002993,0.13460273160290212,0.04854281910523826,0.04854281910523826,0.2008026642934128
